x y z
0.914062 0.289062 0.024841
0.914062 0.304688 0.026184
0.914062 0.320312 0.027527
0.914062 0.335938 0.028870
0.914062 0.351562 0.030212
0.914062 0.367188 0.031555
0.914062 0.382812 0.032898
0.914062 0.398438 0.034241
0.914062 0.414062 0.035583
0.914062 0.429688 0.036926
0.914062 0.445312 0.038269
0.914062 0.460938 0.039612
0.914062 0.476562 0.040955
0.914062 0.492188 0.042297
0.914062 0.507812 0.043640
0.914062 0.523438 0.044983
0.914062 0.539062 0.046326
0.914062 0.554688 0.047668
0.914062 0.570312 0.049011
0.914062 0.585938 0.050354
0.914062 0.601562 0.051697
0.914062 0.617188 0.053040
0.914062 0.632812 0.054382
0.914062 0.648438 0.055725
0.914062 0.664062 0.057068
0.914062 0.679688 0.058411
0.914062 0.695312 0.059753
0.914062 0.710938 0.061096
0.914062 0.726562 0.062439
0.914062 0.742188 0.063782
0.914062 0.757812 0.065125
0.914062 0.773438 0.066467
0.914062 0.789062 0.067810
0.914062 0.804688 0.069153
0.914062 0.820312 0.070496
0.914062 0.835938 0.071838
0.914062 0.851562 0.073181
0.914062 0.867188 0.074524
0.914062 0.882812 0.075867
0.914062 0.898438 0.077209
0.914062 0.914062 0.078552
0.914062 0.929688 0.064270
0.914062 0.945312 0.049988
0.914062 0.960938 0.035706
0.914062 0.976562 0.021423
0.914062 0.992188 0.007141
0.929688 0.007812 0.000549
0.929688 0.023438 0.001648
0.929688 0.039062 0.002747
0.929688 0.054688 0.003845
0.929688 0.070312 0.004944
0.929688 0.085938 0.006042
0.929688 0.101562 0.007141
0.929688 0.117188 0.008240
0.929688 0.132812 0.009338
0.929688 0.148438 0.010437
0.929688 0.164062 0.011536
0.929688 0.179688 0.012634
0.929688 0.195312 0.013733
0.929688 0.210938 0.014832
0.929688 0.226562 0.015930
0.929688 0.242188 0.017029
0.929688 0.257812 0.018127
0.929688 0.273438 0.019226
0.929688 0.289062 0.020325
0.929688 0.304688 0.021423
0.929688 0.320312 0.022522
0.929688 0.335938 0.023621
0.929688 0.351562 0.024719
0.929688 0.367188 0.025818
0.929688 0.382812 0.026917
0.929688 0.398438 0.028015
0.929688 0.414062 0.029114
0.929688 0.429688 0.030212
0.929688 0.445312 0.031311
0.929688 0.460938 0.032410
0.929688 0.476562 0.033508
0.929688 0.492188 0.034607
0.929688 0.507812 0.035706
0.929688 0.523438 0.036804
0.929688 0.539062 0.037903
0.929688 0.554688 0.039001
0.929688 0.570312 0.040100
0.929688 0.585938 0.041199
0.929688 0.601562 0.042297
0.929688 0.617188 0.043396
0.929688 0.632812 0.044495
0.929688 0.648438 0.045593
0.929688 0.664062 0.046692
0.929688 0.679688 0.047791
0.929688 0.695312 0.048889
0.929688 0.710938 0.049988
0.929688 0.726562 0.051086
0.929688 0.742188 0.052185
0.929688 0.757812 0.053284
0.929688 0.773438 0.054382
0.929688 0.789062 0.055481
0.929688 0.804688 0.056580
0.929688 0.820312 0.057678
0.929688 0.835938 0.058777
0.929688 0.851562 0.059875
0.929688 0.867188 0.060974
0.929688 0.882812 0.062073
0.929688 0.898438 0.063171
0.929688 0.914062 0.064270
0.929688 0.929688 0.065369
0.929688 0.945312 0.050842
0.929688 0.960938 0.036316
0.929688 0.976562 0.021790
0.929688 0.992188 0.007263
0.945312 0.007812 0.000427
0.945312 0.023438 0.001282
0.945312 0.039062 0.002136
0.945312 0.054688 0.002991
0.945312 0.070312 0.003845
0.945312 0.085938 0.004700
0.945312 0.101562 0.005554
0.945312 0.117188 0.006409
0.945312 0.132812 0.007263
0.945312 0.148438 0.008118
0.945312 0.164062 0.008972
0.945312 0.179688 0.009827
0.945312 0.195312 0.010681
0.945312 0.210938 0.011536
0.945312 0.226562 0.012390
0.945312 0.242188 0.013245
0.945312 0.257812 0.014099
0.945312 0.273438 0.014954
0.945312 0.289062 0.015808
0.945312 0.304688 0.016663
0.945312 0.320312 0.017517
0.945312 0.335938 0.018372
0.945312 0.351562 0.019226
0.945312 0.367188 0.020081
0.945312 0.382812 0.020935
0.945312 0.398438 0.021790
0.945312 0.414062 0.022644
0.945312 0.429688 0.023499
0.945312 0.445312 0.024353
0.945312 0.460938 0.025208
0.945312 0.476562 0.026062
0.945312 0.492188 0.026917
0.945312 0.507812 0.027771
0.945312 0.523438 0.028625
0.945312 0.539062 0.029480
0.945312 0.554688 0.030334
0.945312 0.570312 0.031189
0.945312 0.585938 0.032043
0.945312 0.601562 0.032898
0.945312 0.617188 0.033752
0.945312 0.632812 0.034607
0.945312 0.648438 0.035461
0.945312 0.664062 0.036316
0.945312 0.679688 0.037170
0.945312 0.695312 0.038025
0.945312 0.710938 0.038879
0.945312 0.726562 0.039734
0.945312 0.742188 0.040588
0.945312 0.757812 0.041443
0.945312 0.773438 0.042297
0.945312 0.789062 0.043152
0.945312 0.804688 0.044006
0.945312 0.820312 0.044861
0.945312 0.835938 0.045715
0.945312 0.851562 0.046570
0.945312 0.867188 0.047424
0.945312 0.882812 0.048279
0.945312 0.898438 0.049133
0.945312 0.914062 0.049988
0.945312 0.929688 0.050842
0.945312 0.945312 0.051697
0.945312 0.960938 0.036926
0.945312 0.976562 0.022156
0.945312 0.992188 0.007385
0.960938 0.007812 0.000305
0.960938 0.023438 0.000916
0.960938 0.039062 0.001526
0.960938 0.054688 0.002136
0.960938 0.070312 0.002747
0.960938 0.085938 0.003357
0.960938 0.101562 0.003967
0.960938 0.117188 0.004578
0.960938 0.132812 0.005188
0.960938 0.148438 0.005798
0.960938 0.164062 0.006409
0.960938 0.179688 0.007019
0.960938 0.195312 0.007629
0.960938 0.210938 0.008240
0.960938 0.226562 0.008850
0.960938 0.242188 0.009460
0.960938 0.257812 0.010071
0.960938 0.273438 0.010681
0.960938 0.289062 0.011292
0.960938 0.304688 0.011902
0.960938 0.320312 0.012512
0.960938 0.335938 0.013123
0.960938 0.351562 0.013733
0.960938 0.367188 0.014343
0.960938 0.382812 0.014954
0.960938 0.398438 0.015564
0.960938 0.414062 0.016174
0.960938 0.429688 0.016785
0.960938 0.445312 0.017395
0.960938 0.460938 0.018005
0.960938 0.476562 0.018616
0.960938 0.492188 0.019226
0.960938 0.507812 0.019836
0.960938 0.523438 0.020447
0.960938 0.539062 0.021057
0.960938 0.554688 0.021667
0.960938 0.570312 0.022278
0.960938 0.585938 0.022888
0.960938 0.601562 0.023499
0.960938 0.617188 0.024109
0.960938 0.632812 0.024719
0.960938 0.648438 0.025330
0.960938 0.664062 0.025940
0.960938 0.679688 0.026550
0.960938 0.695312 0.027161
0.960938 0.710938 0.027771
0.960938 0.726562 0.028381
0.960938 0.742188 0.028992
0.960938 0.757812 0.029602
0.960938 0.773438 0.030212
0.960938 0.789062 0.030823
0.960938 0.804688 0.031433
0.960938 0.820312 0.032043
0.960938 0.835938 0.032654
0.960938 0.851562 0.033264
0.960938 0.867188 0.033875
0.960938 0.882812 0.034485
0.960938 0.898438 0.035095
0.960938 0.914062 0.035706
0.960938 0.929688 0.036316
0.960938 0.945312 0.036926
0.960938 0.960938 0.037537
0.960938 0.976562 0.022522
0.960938 0.992188 0.007507
0.976562 0.007812 0.000183
0.976562 0.023438 0.000549
0.976562 0.039062 0.000916
0.976562 0.054688 0.001282
0.976562 0.070312 0.001648
0.976562 0.085938 0.002014
0.976562 0.101562 0.002380
0.976562 0.117188 0.002747
0.976562 0.132812 0.003113
0.976562 0.148438 0.003479
0.976562 0.164062 0.003845
0.976562 0.179688 0.004211
0.976562 0.195312 0.004578
0.976562 0.210938 0.004944
0.976562 0.226562 0.005310
0.976562 0.242188 0.005676
0.976562 0.257812 0.006042
0.976562 0.273438 0.006409
0.976562 0.289062 0.006775
0.976562 0.304688 0.007141
0.976562 0.320312 0.007507
0.976562 0.335938 0.007874
0.976562 0.351562 0.008240
0.976562 0.367188 0.008606
0.976562 0.382812 0.008972
0.976562 0.398438 0.009338
0.976562 0.414062 0.009705
0.976562 0.429688 0.010071
0.976562 0.445312 0.010437
0.976562 0.460938 0.010803
0.976562 0.476562 0.011169
0.976562 0.492188 0.011536
0.976562 0.507812 0.011902
0.976562 0.523438 0.012268
0.976562 0.539062 0.012634
0.976562 0.554688 0.013000
0.976562 0.570312 0.013367
0.976562 0.585938 0.013733
0.976562 0.601562 0.014099
0.976562 0.617188 0.014465
0.976562 0.632812 0.014832
0.976562 0.648438 0.015198
0.976562 0.664062 0.015564
0.976562 0.679688 0.015930
0.976562 0.695312 0.016296
0.976562 0.710938 0.016663
0.976562 0.726562 0.017029
0.976562 0.742188 0.017395
0.976562 0.757812 0.017761
0.976562 0.773438 0.018127
0.976562 0.789062 0.018494
0.976562 0.804688 0.018860
0.976562 0.820312 0.019226
0.976562 0.835938 0.019592
0.976562 0.851562 0.019958
0.976562 0.867188 0.020325
0.976562 0.882812 0.020691
0.976562 0.898438 0.021057
0.976562 0.914062 0.021423
0.976562 0.929688 0.021790
0.976562 0.945312 0.022156
0.976562 0.960938 0.022522
0.976562 0.976562 0.022888
0.976562 0.992188 0.007629
0.992188 0.007812 0.000061
0.992188 0.023438 0.000183
0.992188 0.039062 0.000305
0.992188 0.054688 0.000427
0.992188 0.070312 0.000549
0.992188 0.085938 0.000671
0.992188 0.101562 0.000793
0.992188 0.117188 0.000916
0.992188 0.132812 0.001038
0.992188 0.148438 0.001160
0.992188 0.164062 0.001282
0.992188 0.179688 0.001404
0.992188 0.195312 0.001526
0.992188 0.210938 0.001648
0.992188 0.226562 0.001770
0.992188 0.242188 0.001892
0.992188 0.257812 0.002014
0.992188 0.273438 0.002136
0.992188 0.289062 0.002258
0.992188 0.304688 0.002380
0.992188 0.320312 0.002502
0.992188 0.335938 0.002625
0.992188 0.351562 0.002747
0.992188 0.367188 0.002869
0.992188 0.382812 0.002991
0.992188 0.398438 0.003113
0.992188 0.414062 0.003235
0.992188 0.429688 0.003357
0.992188 0.445312 0.003479
0.992188 0.460938 0.003601
0.992188 0.476562 0.003723
0.992188 0.492188 0.003845
0.992188 0.507812 0.003967
0.992188 0.523438 0.004089
0.992188 0.539062 0.004211
0.992188 0.554688 0.004333
0.992188 0.570312 0.004456
0.992188 0.585938 0.004578
0.992188 0.601562 0.004700
0.992188 0.617188 0.004822
0.992188 0.632812 0.004944
0.992188 0.648438 0.005066
0.992188 0.664062 0.005188
0.992188 0.679688 0.005310
0.992188 0.695312 0.005432
0.992188 0.710938 0.005554
0.992188 0.726562 0.005676
0.992188 0.742188 0.005798
0.992188 0.757812 0.005920
0.992188 0.773438 0.006042
0.992188 0.789062 0.006165
0.992188 0.804688 0.006287
0.992188 0.820312 0.006409
0.992188 0.835938 0.006531
0.992188 0.851562 0.006653
0.992188 0.867188 0.006775
0.992188 0.882812 0.006897
0.992188 0.898438 0.007019
0.992188 0.914062 0.007141
0.992188 0.929688 0.007263
0.992188 0.945312 0.007385
0.992188 0.960938 0.007507
0.992188 0.976562 0.007629
0.992188 0.992188 0.007751
